1714935178000	5.0
1714935178500	5.0
1714935179000	5.0
1714935179500	0.0
1714935180000	0.0
1714935180500	0.0
1714935181000	0.0
1714935181500	0.0
1714935182000	0.0
1714935182500	0.0
1714935183000	0.0
1714935183500	0.0
1714935184000	0.0
1714935184500	5.0
1714935185000	5.0
1714935185500	0.0
1714935186000	0.0
1714935186500	5.0
1714935187000	5.0
1714935187500	5.0
1714935188000	5.0
1714935188500	5.0
1714935189000	5.0
1714935189500	0.0
1714935190000	0.0
1714935190500	0.0
1714935191000	0.0
1714935191500	0.0
1714935192000	0.0
1714935192500	5.0
1714935193000	5.0
1714935193500	5.0
1714935194000	5.0
1714935194500	5.0
1714935195000	5.0
1714935195500	0.0
1714935196000	0.0
1714935196500	5.0
1714935197000	5.0
1714935197500	5.0
1714935198000	5.0
1714935198500	5.0
1714935199000	5.0
1714935199500	5.0
1714935200000	5.0
1714935200500	0.0
1714935201000	0.0
1714935201500	0.0
1714935202000	0.0
1714935202500	0.0
1714935203000	0.0
1714935203500	0.0
1714935204000	0.0
1714935204500	5.0
1714935205000	5.0
1714935205500	5.0
1714935206000	5.0
1714935206500	5.0
1714935207000	5.0
1714935207500	5.0
1714935208000	5.0
1714935208500	5.0
1714935209000	5.0
1714935209500	0.0
1714935210000	0.0
1714935210500	0.0
1714935211000	0.0
1714935211500	0.0
1714935212000	0.0
1714935212500	5.0
1714935213000	5.0
1714935213500	5.0
1714935214000	5.0
1714935214500	5.0
1714935215000	5.0
1714935215500	5.0
1714935216000	5.0
1714935216500	5.0
1714935217000	5.0
1714935217500	0.0
1714935218000	0.0
1714935218500	0.0
1714935219000	0.0
1714935219500	0.0
1714935220000	0.0
1714935220500	0.0
1714935221000	0.0
1714935221500	0.0
1714935222000	0.0
1714935222500	5.0
1714935223000	5.0
1714935223500	5.0
1714935224000	5.0
1714935224500	5.0
1714935225000	5.0
1714935225500	0.0
1714935226000	0.0
1714935226500	0.0
1714935227000	0.0
1714935227500	5.0
1714935228000	5.0
1714935228500	5.0
1714935229000	5.0
1714935229500	5.0
1714935230000	5.0
1714935230500	0.0
1714935231000	0.0
1714935231500	0.0
1714935232000	0.0
1714935232500	0.0
1714935233000	0.0
1714935233500	5.0
1714935234000	5.0
1714935234500	0.0
1714935235000	0.0
1714935235500	0.0
1714935236000	0.0
1714935236500	0.0
1714935237000	0.0
1714935237500	0.0
1714935238000	0.0
1714935238500	5.0
1714935239000	5.0
1714935239500	5.0
1714935240000	5.0
1714935240500	5.0
1714935241000	5.0
1714935241500	0.0
1714935242000	0.0
1714935242500	5.0
1714935243000	5.0
1714935243500	5.0
1714935244000	5.0
1714935244500	0.0
1714935245000	0.0
1714935245500	0.0
1714935246000	0.0
1714935246500	0.0
1714935247000	0.0
1714935247500	0.0
1714935248000	0.0
1714935248500	0.0
1714935249000	0.0
1714935249500	5.0
1714935250000	5.0
1714935250500	0.0
1714935251000	0.0
1714935251500	0.0
1714935252000	0.0
1714935252500	0.0
1714935253000	0.0
1714935253500	0.0
1714935254000	0.0
1714935254500	0.0
1714935255000	0.0
1714935255500	5.0
1714935256000	5.0
1714935256500	5.0
1714935257000	5.0
1714935257500	5.0
1714935258000	5.0
1714935258500	5.0
1714935259000	5.0
1714935259500	0.0
1714935260000	0.0
1714935260500	0.0
1714935261000	0.0
1714935261500	0.0
1714935262000	0.0
1714935262500	0.0
1714935263000	0.0
1714935263500	0.0
1714935264000	0.0
1714935264500	5.0
1714935265000	5.0
1714935265500	5.0
1714935266000	5.0
1714935266500	5.0
1714935267000	5.0
1714935267500	0.0
1714935268000	0.0
1714935268500	0.0
1714935269000	0.0
1714935269500	0.0
1714935270000	0.0
1714935270500	0.0
1714935271000	0.0
1714935271500	5.0
1714935272000	5.0
1714935272500	5.0
1714935273000	5.0
1714935273500	5.0
1714935274000	5.0
1714935274500	5.0
1714935275000	5.0
1714935275500	0.0
1714935276000	0.0
1714935276500	0.0
1714935277000	0.0
1714935277500	0.0
1714935278000	0.0
1714935278500	5.0
1714935279000	5.0
1714935279500	5.0
1714935280000	5.0
1714935280500	5.0
1714935281000	5.0
1714935281500	5.0
1714935282000	5.0
1714935282500	5.0
1714935283000	5.0
1714935283500	0.0
1714935284000	0.0
1714935284500	0.0
1714935285000	0.0
1714935285500	0.0
1714935286000	0.0
1714935286500	5.0
1714935287000	5.0
1714935287500	0.0
1714935288000	0.0
1714935288500	0.0
1714935289000	0.0
1714935289500	0.0
1714935290000	0.0
1714935290500	5.0
1714935291000	5.0
1714935291500	5.0
1714935292000	5.0
1714935292500	5.0
1714935293000	5.0
1714935293500	0.0
1714935294000	0.0
1714935294500	0.0
1714935295000	0.0
1714935295500	0.0
1714935296000	0.0
1714935296500	0.0
1714935297000	0.0
1714935297500	0.0
1714935298000	0.0
1714935298500	5.0
1714935299000	5.0
1714935299500	5.0
1714935300000	5.0
1714935300500	5.0
1714935301000	5.0
1714935301500	5.0
1714935302000	5.0
1714935302500	5.0
1714935303000	5.0
1714935303500	0.0
1714935304000	0.0
1714935304500	0.0
1714935305000	0.0
1714935305500	0.0
1714935306000	0.0
1714935306500	0.0
1714935307000	0.0
1714935307500	5.0
1714935308000	5.0
1714935308500	5.0
1714935309000	5.0
1714935309500	5.0
1714935310000	5.0
1714935310500	0.0
1714935311000	0.0
1714935311500	0.0
1714935312000	0.0
1714935312500	5.0
1714935313000	5.0
1714935313500	5.0
1714935314000	5.0
1714935314500	5.0
1714935315000	5.0
1714935315500	5.0
1714935316000	5.0
1714935316500	0.0
1714935317000	0.0
1714935317500	0.0
1714935318000	0.0
1714935318500	5.0
1714935319000	5.0
1714935319500	5.0
1714935320000	5.0
1714935320500	5.0
1714935321000	5.0
1714935321500	5.0
1714935322000	5.0
1714935322500	5.0
1714935323000	5.0
1714935323500	0.0
1714935324000	0.0
1714935324500	0.0
1714935325000	0.0
1714935325500	0.0
1714935326000	0.0
1714935326500	5.0
1714935327000	5.0
1714935327500	5.0
1714935328000	5.0
1714935328500	5.0
1714935329000	5.0
1714935329500	5.0
1714935330000	5.0
1714935330500	5.0
1714935331000	5.0
1714935331500	0.0
1714935332000	0.0
1714935332500	0.0
1714935333000	0.0
1714935333500	0.0
1714935334000	0.0
1714935334500	5.0
1714935335000	5.0
1714935335500	0.0
1714935336000	0.0
1714935336500	0.0
1714935337000	0.0
1714935337500	5.0
1714935338000	5.0
1714935338500	5.0
1714935339000	5.0
1714935339500	0.0
1714935340000	0.0
1714935340500	0.0
1714935341000	0.0
1714935341500	0.0
1714935342000	0.0
1714935342500	5.0
1714935343000	5.0
1714935343500	5.0
1714935344000	5.0
1714935344500	5.0
1714935345000	5.0
1714935345500	5.0
1714935346000	5.0
1714935346500	5.0
1714935347000	5.0
1714935347500	0.0
1714935348000	0.0
1714935348500	0.0
1714935349000	0.0
1714935349500	0.0
1714935350000	0.0
1714935350500	0.0
1714935351000	0.0
1714935351500	0.0
1714935352000	0.0
1714935352500	5.0
1714935353000	5.0
1714935353500	5.0
1714935354000	5.0
1714935354500	5.0
1714935355000	5.0
1714935355500	5.0
1714935356000	5.0
1714935356500	0.0
1714935357000	0.0
1714935357500	5.0
1714935358000	5.0
1714935358500	5.0
1714935359000	5.0
1714935359500	5.0
1714935360000	5.0
1714935360500	5.0
1714935361000	5.0
1714935361500	5.0
1714935362000	5.0
1714935362500	0.0
1714935363000	0.0
1714935363500	0.0
1714935364000	0.0
1714935364500	5.0
1714935365000	5.0
1714935365500	5.0
1714935366000	5.0
1714935366500	5.0
1714935367000	5.0
1714935367500	0.0
1714935368000	0.0
1714935368500	0.0
1714935369000	0.0
1714935369500	0.0
1714935370000	0.0
1714935370500	0.0
1714935371000	0.0
1714935371500	5.0
1714935372000	5.0
1714935372500	5.0
1714935373000	5.0
1714935373500	5.0
1714935374000	5.0
1714935374500	5.0
1714935375000	5.0
1714935375500	5.0
1714935376000	5.0
1714935376500	0.0
1714935377000	0.0
1714935377500	0.0
1714935378000	0.0
1714935378500	5.0
1714935379000	5.0
1714935379500	5.0
1714935380000	5.0
1714935380500	5.0
1714935381000	5.0
