1714935229600	-3.0
1714935229800	-4.0
1714935230000	-5.0
1714935230200	-4.0
1714935230400	-3.0
1714935230600	-2.0
1714935230800	-1.0
1714935231000	-0.0
1714935231200	1.0
1714935231400	2.0
1714935231600	3.0
1714935231800	4.0
1714935232000	5.0
1714935232200	4.0
1714935232400	3.0
1714935232600	2.0
1714935232800	1.0
1714935233000	0.0
1714935233200	-1.0
1714935233400	-2.0
1714935233600	-3.0
1714935233800	-4.0
1714935234000	-5.0
1714935234200	-4.0
1714935234400	-3.0
1714935234600	-2.0
1714935234800	-1.0
1714935235000	-0.0
1714935235200	1.0
1714935235400	2.0
1714935235600	3.0
1714935235800	4.0
1714935236000	5.0
1714935236200	4.0
1714935236400	3.0
1714935236600	2.0
1714935236800	1.0
1714935237000	0.0
1714935237200	-1.0
1714935237400	-2.0
1714935237600	-3.0
1714935237800	-4.0
1714935238000	-5.0
1714935238200	-4.0
1714935238400	-3.0
1714935238600	-2.0
1714935238800	-1.0
1714935239000	-0.0
1714935239200	1.0
1714935239400	2.0
1714935239600	3.0
1714935239800	4.0
1714935240000	5.0
1714935240200	4.0
1714935240400	3.0
1714935240800	1.0
1714935241000	0.0
1714935241200	-1.0
1714935241400	-2.0
1714935241600	-3.0
1714935241800	-4.0
1714935242000	-5.0
1714935242200	-4.0
1714935242400	-3.0
1714935242600	-2.0
1714935243000	-0.0
1714935243200	1.0
1714935243400	2.0
1714935243600	3.0
1714935243800	4.0
1714935244000	5.0
1714935244200	4.0
1714935244400	3.0
1714935244800	1.0
1714935245000	0.0
1714935245400	-2.0
1714935245600	-3.0
1714935245800	-4.0
1714935246000	-5.0
1714935246400	-3.0
1714935246600	-2.0
1714935246800	-1.0
1714935247000	-0.0
1714935247200	1.0
1714935247400	2.0
1714935247600	3.0
1714935247800	4.0
1714935248000	5.0
1714935248200	4.0
1714935248400	3.0
1714935248600	2.0
1714935248800	1.0
1714935249000	0.0
1714935249200	-1.0
1714935249400	-2.0
1714935249600	-3.0
1714935249800	-4.0
1714935250000	-5.0
1714935250200	-4.0
1714935250400	-3.0
1714935250600	-2.0
1714935250800	-1.0
1714935251000	-0.0
1714935251200	1.0
1714935251400	2.0
1714935251600	3.0
1714935251800	4.0
1714935252000	5.0
1714935252200	4.0
1714935252400	3.0
1714935252600	2.0
1714935252800	1.0
1714935253000	0.0
1714935253200	-1.0
1714935253400	-2.0
1714935253600	-3.0
1714935253800	-4.0
1714935254000	-5.0
1714935254200	-4.0
1714935254400	-3.0
1714935254600	-2.0
1714935254800	-1.0
1714935255000	-0.0
1714935255200	1.0
1714935255400	2.0
1714935255600	3.0
1714935255800	4.0
1714935256000	5.0
1714935256200	4.0
1714935256400	3.0
1714935256600	2.0
1714935256800	1.0
1714935257000	0.0
1714935257200	-1.0
1714935257400	-2.0
1714935257600	-3.0
1714935257800	-4.0
1714935258000	-5.0
1714935258200	-4.0
1714935258400	-3.0
1714935258600	-2.0
1714935258800	-1.0
1714935259000	-0.0
1714935259200	1.0
1714935259600	3.0
1714935259800	4.0
1714935260000	5.0
1714935260200	4.0
1714935260400	3.0
1714935260600	2.0
1714935260800	1.0
1714935261000	0.0
1714935261200	-1.0
1714935261400	-2.0
1714935261600	-3.0
1714935262000	-5.0
1714935262200	-4.0
1714935262400	-3.0
1714935262600	-2.0
1714935262800	-1.0
1714935263000	-0.0
1714935263200	1.0
1714935263400	2.0
1714935263600	3.0
1714935263800	4.0
1714935264000	5.0
1714935264200	4.0
1714935264400	3.0
1714935264600	2.0
1714935264800	1.0
1714935265000	0.0
1714935265400	-2.0
1714935265600	-3.0
1714935265800	-4.0
1714935266000	-5.0
1714935266200	-4.0
1714935266400	-3.0
1714935266800	-1.0
1714935267000	-0.0
1714935267200	1.0
1714935267400	2.0
1714935267600	3.0
1714935267800	4.0
1714935268000	5.0
1714935268200	4.0
1714935268400	3.0
1714935268600	2.0
1714935268800	1.0
1714935269200	-1.0
1714935269400	-2.0
1714935269600	-3.0
1714935269800	-4.0
1714935270000	-5.0
1714935270200	-4.0
1714935270400	-3.0
1714935270600	-2.0
1714935270800	-1.0
1714935271000	-0.0
1714935271200	1.0
1714935271400	2.0
1714935271600	3.0
1714935271800	4.0
1714935272000	5.0
1714935272200	4.0
1714935272600	2.0
1714935272800	1.0
1714935273000	0.0
1714935273200	-1.0
1714935273400	-2.0
1714935273600	-3.0
1714935273800	-4.0
1714935274000	-5.0
1714935274200	-4.0
1714935274400	-3.0
1714935274600	-2.0
1714935274800	-1.0
1714935275000	-0.0
1714935275600	3.0
1714935275800	4.0
1714935276000	5.0
1714935276200	4.0
1714935276400	3.0
1714935276600	2.0
1714935276800	1.0
1714935277000	0.0
1714935277200	-1.0
1714935277400	-2.0
1714935277600	-3.0
1714935278000	-5.0
1714935278200	-4.0
1714935278400	-3.0
1714935278600	-2.0
1714935278800	-1.0
1714935279000	-0.0
1714935279200	1.0
1714935279400	2.0
1714935279600	3.0
1714935279800	4.0
1714935280000	5.0
1714935280200	4.0
1714935280400	3.0
1714935280600	2.0
1714935280800	1.0
1714935281000	0.0
1714935281200	-1.0
1714935281400	-2.0
1714935281600	-3.0
1714935281800	-4.0
1714935282000	-5.0
1714935282200	-4.0
1714935282400	-3.0
1714935282600	-2.0
1714935282800	-1.0
1714935283000	-0.0
1714935283200	1.0
1714935283400	2.0
1714935283600	3.0
1714935284000	5.0
1714935284200	4.0
1714935284400	3.0
1714935284600	2.0
1714935284800	1.0
1714935285000	0.0
1714935285200	-1.0
1714935285400	-2.0
1714935285600	-3.0
1714935285800	-4.0
1714935286000	-5.0
1714935286200	-4.0
1714935286400	-3.0
1714935286600	-2.0
1714935286800	-1.0
1714935287000	-0.0
1714935287200	1.0
1714935287400	2.0
1714935287600	3.0
1714935287800	4.0
1714935288000	5.0
1714935288200	4.0
1714935288400	3.0
1714935288600	2.0
1714935288800	1.0
1714935289000	0.0
1714935289200	-1.0
1714935289400	-2.0
1714935289600	-3.0
1714935289800	-4.0
1714935290000	-5.0
1714935290200	-4.0
1714935290400	-3.0
1714935290600	-2.0
1714935290800	-1.0
1714935291000	-0.0
1714935291200	1.0
1714935291400	2.0
1714935291600	3.0
1714935291800	4.0
1714935292000	5.0
1714935292200	4.0
1714935292400	3.0
1714935292600	2.0
1714935292800	1.0
1714935293200	-1.0
1714935293400	-2.0
1714935293600	-3.0
1714935293800	-4.0
1714935294000	-5.0
1714935294200	-4.0
1714935294400	-3.0
1714935294600	-2.0
1714935294800	-1.0
1714935295000	-0.0
1714935295200	1.0
1714935295400	2.0
1714935295600	3.0
1714935295800	4.0
1714935296000	5.0
1714935296200	4.0
1714935296400	3.0
1714935296600	2.0
1714935296800	1.0
1714935297000	0.0
1714935297200	-1.0
1714935297400	-2.0
1714935297600	-3.0
1714935297800	-4.0
1714935298000	-5.0
1714935298200	-4.0
1714935298400	-3.0
1714935298600	-2.0
1714935299000	-0.0
1714935299200	1.0
1714935299400	2.0
1714935299600	3.0
1714935299800	4.0
1714935300400	3.0
1714935300600	2.0
1714935300800	1.0
1714935301000	0.0
1714935301200	-1.0
1714935301400	-2.0
1714935301600	-3.0
1714935301800	-4.0
1714935302000	-5.0
1714935302200	-4.0
1714935302400	-3.0
1714935302600	-2.0
1714935302800	-1.0
1714935303000	-0.0
1714935303200	1.0
1714935303600	3.0
1714935303800	4.0
1714935304000	5.0
1714935304200	4.0
1714935304400	3.0
1714935304600	2.0
1714935304800	1.0
1714935305000	0.0
1714935305200	-1.0
1714935305400	-2.0
1714935305600	-3.0
1714935305800	-4.0
1714935306000	-5.0
1714935306200	-4.0
1714935306400	-3.0
1714935306600	-2.0
1714935306800	-1.0
1714935307000	-0.0
1714935307200	1.0
1714935307400	2.0
1714935307600	3.0
1714935307800	4.0
1714935308000	5.0
1714935308200	4.0
1714935308400	3.0
1714935308600	2.0
1714935308800	1.0
1714935309000	0.0
1714935309200	-1.0
1714935309400	-2.0
1714935309600	-3.0
1714935309800	-4.0
1714935310000	-5.0
1714935310200	-4.0
1714935310400	-3.0
1714935310600	-2.0
1714935310800	-1.0
1714935311000	-0.0
1714935311200	1.0
1714935311400	2.0
1714935311600	3.0
1714935311800	4.0
1714935312000	5.0
1714935312200	4.0
1714935312400	3.0
1714935312600	2.0
1714935312800	1.0
1714935313000	0.0
1714935313200	-1.0
1714935313400	-2.0
1714935313600	-3.0
1714935314000	-5.0
1714935314200	-4.0
1714935314400	-3.0
1714935314600	-2.0
1714935314800	-1.0
1714935315000	-0.0
1714935315200	1.0
1714935315400	2.0
1714935315800	4.0
1714935316000	5.0
1714935316200	4.0
1714935316400	3.0
1714935316600	2.0
1714935316800	1.0
1714935317000	0.0
1714935317200	-1.0
1714935317400	-2.0
1714935317600	-3.0
1714935317800	-4.0
1714935318000	-5.0
1714935318200	-4.0
1714935318400	-3.0
1714935318600	-2.0
1714935319000	-0.0
1714935319200	1.0
1714935319400	2.0
1714935319600	3.0
1714935319800	4.0
1714935320000	5.0
1714935320200	4.0
1714935320400	3.0
1714935320600	2.0
1714935320800	1.0
1714935321000	0.0
1714935321200	-1.0
1714935321400	-2.0
1714935321600	-3.0
1714935321800	-4.0
1714935322000	-5.0
1714935322200	-4.0
1714935322400	-3.0
1714935322600	-2.0
1714935322800	-1.0
1714935323000	-0.0
1714935323200	1.0
1714935323400	2.0
1714935323600	3.0
1714935324000	5.0
1714935324200	4.0
1714935324400	3.0
1714935324600	2.0
1714935325000	0.0
1714935325200	-1.0
1714935325400	-2.0
1714935325600	-3.0
1714935325800	-4.0
1714935326000	-5.0
1714935326200	-4.0
1714935326600	-2.0
1714935326800	-1.0
1714935327000	-0.0
1714935327200	1.0
1714935327400	2.0
1714935327600	3.0
1714935327800	4.0
1714935328000	5.0
1714935328200	4.0
1714935328400	3.0
1714935328600	2.0
1714935328800	1.0
1714935329000	0.0
1714935329200	-1.0
1714935329400	-2.0
1714935329600	-3.0
1714935329800	-4.0
1714935330000	-5.0
1714935330200	-4.0
1714935330400	-3.0
1714935330600	-2.0
1714935330800	-1.0
1714935331000	-0.0
1714935331200	1.0
1714935331600	3.0
1714935331800	4.0
1714935332000	5.0
1714935332600	2.0
1714935332800	1.0
1714935333000	0.0
1714935333200	-1.0
1714935333400	-2.0
1714935333600	-3.0
1714935333800	-4.0
1714935334000	-5.0
1714935334200	-4.0
1714935334400	-3.0
1714935334600	-2.0
1714935334800	-1.0
1714935335000	-0.0
1714935335200	1.0
1714935335400	2.0
1714935335600	3.0
1714935335800	4.0
1714935336000	5.0
1714935336200	4.0
1714935336400	3.0
1714935336600	2.0
1714935336800	1.0
1714935337000	0.0
1714935337200	-1.0
1714935337400	-2.0
1714935337600	-3.0
1714935337800	-4.0
1714935338200	-4.0
1714935338400	-3.0
1714935338600	-2.0
1714935338800	-1.0
1714935339000	-0.0
1714935339200	1.0
1714935339400	2.0
1714935339600	3.0
1714935339800	4.0
1714935340200	4.0
1714935340400	3.0
1714935340600	2.0
1714935340800	1.0
1714935341000	0.0
1714935341200	-1.0
1714935341400	-2.0
1714935341600	-3.0
1714935341800	-4.0
1714935342000	-5.0
1714935342200	-4.0
1714935342400	-3.0
1714935342600	-2.0
1714935342800	-1.0
1714935343000	-0.0
1714935343200	1.0
1714935343400	2.0
1714935343800	4.0
1714935344000	5.0
1714935344200	4.0
1714935344400	3.0
1714935344600	2.0
1714935345000	0.0
1714935345200	-1.0
1714935345600	-3.0
1714935345800	-4.0
1714935346000	-5.0
1714935346200	-4.0
1714935346600	-2.0
1714935346800	-1.0
1714935347200	1.0
1714935347400	2.0
1714935347600	3.0
1714935347800	4.0
1714935348000	5.0
1714935348200	4.0
1714935348400	3.0
1714935348600	2.0
1714935348800	1.0
1714935349000	0.0
1714935349200	-1.0
1714935349400	-2.0
1714935349600	-3.0
1714935350000	-5.0
1714935350200	-4.0
1714935350400	-3.0
1714935350600	-2.0
1714935350800	-1.0
1714935351000	-0.0
1714935351200	1.0
1714935351400	2.0
1714935351800	4.0
1714935352000	5.0
1714935352200	4.0
1714935352400	3.0
1714935352600	2.0
1714935352800	1.0
1714935353000	0.0
1714935353200	-1.0
1714935353400	-2.0
1714935353600	-3.0
1714935353800	-4.0
1714935354000	-5.0
1714935354400	-3.0
1714935354600	-2.0
1714935354800	-1.0
1714935355000	-0.0
1714935355400	2.0
1714935355600	3.0
1714935355800	4.0
1714935356000	5.0
1714935356200	4.0
1714935356400	3.0
1714935356600	2.0
1714935356800	1.0
1714935357000	0.0
1714935357600	-3.0
1714935357800	-4.0
1714935358200	-4.0
1714935358400	-3.0
1714935358600	-2.0
1714935358800	-1.0
1714935359000	-0.0
1714935359200	1.0
1714935359400	2.0
1714935359600	3.0
1714935360000	5.0
1714935360200	4.0
1714935360400	3.0
1714935360600	2.0
1714935361000	0.0
1714935361200	-1.0
1714935361400	-2.0
1714935361600	-3.0
1714935361800	-4.0
1714935362000	-5.0
1714935362200	-4.0
1714935362400	-3.0
1714935362600	-2.0
1714935362800	-1.0
1714935363000	-0.0
1714935363200	1.0
1714935363400	2.0
1714935363600	3.0
1714935363800	4.0
1714935364000	5.0
1714935364200	4.0
1714935364400	3.0
1714935364600	2.0
1714935364800	1.0
1714935365000	0.0
1714935365200	-1.0
1714935365400	-2.0
1714935365600	-3.0
1714935365800	-4.0
1714935366000	-5.0
1714935366200	-4.0
1714935366400	-3.0
1714935366600	-2.0
1714935366800	-1.0
1714935367000	-0.0
1714935367200	1.0
1714935367400	2.0
1714935367600	3.0
1714935367800	4.0
1714935368000	5.0
1714935368200	4.0
1714935368400	3.0
1714935368600	2.0
1714935368800	1.0
1714935369000	0.0
1714935369200	-1.0
1714935369400	-2.0
1714935369600	-3.0
1714935369800	-4.0
1714935370000	-5.0
1714935370200	-4.0
1714935370400	-3.0
1714935370600	-2.0
1714935370800	-1.0
1714935371000	-0.0
1714935371200	1.0
1714935371400	2.0
1714935371600	3.0
1714935371800	4.0
1714935372000	5.0
1714935372200	4.0
1714935372400	3.0
1714935372600	2.0
1714935372800	1.0
1714935373000	0.0
1714935373200	-1.0
1714935373400	-2.0
1714935373600	-3.0
1714935373800	-4.0
1714935374000	-5.0
1714935374200	-4.0
1714935374400	-3.0
1714935374600	-2.0
1714935374800	-1.0
1714935375000	-0.0
1714935375400	2.0
1714935375600	3.0
1714935375800	4.0
1714935376200	4.0
1714935376400	3.0
1714935376600	2.0
1714935376800	1.0
1714935377000	0.0
1714935377200	-1.0
1714935377400	-2.0
1714935377600	-3.0
1714935377800	-4.0
1714935378000	-5.0
1714935378200	-4.0
1714935378400	-3.0
1714935378600	-2.0
1714935378800	-1.0
1714935379000	-0.0
1714935379200	1.0
1714935379400	2.0
1714935379600	3.0
1714935379800	4.0
1714935380000	5.0
1714935380200	4.0
1714935380400	3.0
1714935380600	2.0
1714935380800	1.0
1714935381000	0.0
1714935381200	-1.0
1714935381400	-2.0
1714935381600	-3.0
1714935381800	-4.0
1714935382000	-5.0
1714935382200	-4.0
1714935382400	-3.0
1714935382600	-2.0
1714935382800	-1.0
1714935383000	-0.0
1714935383200	1.0
1714935383400	2.0
1714935383600	3.0
1714935383800	4.0
1714935384000	5.0
1714935384200	4.0
1714935384400	3.0
1714935384600	2.0
1714935384800	1.0
1714935385000	0.0
1714935385200	-1.0
1714935385400	-2.0
1714935385600	-3.0
1714935385800	-4.0
1714935386000	-5.0
1714935386400	-3.0
1714935386600	-2.0
1714935386800	-1.0
1714935387000	-0.0
1714935387200	1.0
1714935387400	2.0
1714935387600	3.0
1714935387800	4.0
1714935388200	4.0
1714935388600	2.0
1714935388800	1.0
1714935389000	0.0
1714935389200	-1.0
1714935389400	-2.0
1714935389600	-3.0
1714935389800	-4.0
1714935390000	-5.0
1714935390200	-4.0
1714935390400	-3.0
1714935390600	-2.0
1714935390800	-1.0
1714935391000	-0.0
1714935391200	1.0
1714935391400	2.0
1714935391600	3.0
1714935392000	5.0
1714935392200	4.0
1714935392400	3.0
1714935392600	2.0
1714935392800	1.0
1714935393000	0.0
1714935393200	-1.0
1714935393400	-2.0
1714935393600	-3.0
1714935393800	-4.0
1714935394000	-5.0
1714935394200	-4.0
1714935394400	-3.0
1714935394600	-2.0
1714935394800	-1.0
1714935395000	-0.0
1714935395200	1.0
1714935395400	2.0
1714935395600	3.0
1714935396200	4.0
1714935396400	3.0
1714935396600	2.0
1714935396800	1.0
1714935397000	0.0
1714935397200	-1.0
1714935397400	-2.0
1714935397600	-3.0
1714935397800	-4.0
1714935398000	-5.0
1714935398200	-4.0
1714935398400	-3.0
1714935398600	-2.0
1714935398800	-1.0
1714935399000	-0.0
1714935399200	1.0
1714935399400	2.0
1714935399600	3.0
1714935399800	4.0
1714935400000	5.0
1714935400200	4.0
1714935400400	3.0
1714935400600	2.0
1714935400800	1.0
1714935401000	0.0
1714935401200	-1.0
1714935401400	-2.0
1714935401600	-3.0
1714935401800	-4.0
1714935402000	-5.0
1714935402200	-4.0
1714935402400	-3.0
1714935402600	-2.0
1714935403000	-0.0
1714935403200	1.0
1714935403600	3.0
1714935403800	4.0
1714935404000	5.0
1714935404200	4.0
1714935404400	3.0
1714935404600	2.0
1714935404800	1.0
1714935405200	-1.0
1714935405400	-2.0
1714935405600	-3.0
1714935405800	-4.0
1714935406000	-5.0
1714935406200	-4.0
1714935406400	-3.0
1714935406600	-2.0
1714935406800	-1.0
1714935407000	-0.0
1714935407200	1.0
1714935407400	2.0
1714935407600	3.0
1714935407800	4.0
1714935408000	5.0
1714935408200	4.0
1714935408400	3.0
1714935408800	1.0
1714935409000	0.0
1714935409200	-1.0
1714935409400	-2.0
1714935409600	-3.0
1714935409800	-4.0
1714935410000	-5.0
1714935410200	-4.0
1714935410400	-3.0
1714935410600	-2.0
1714935410800	-1.0
1714935411000	-0.0
1714935411200	1.0
1714935411400	2.0
1714935411600	3.0
1714935411800	4.0
1714935412000	5.0
1714935412200	4.0
1714935412400	3.0
1714935412600	2.0
1714935412800	1.0
1714935413000	0.0
1714935413200	-1.0
1714935413400	-2.0
1714935413600	-3.0
1714935413800	-4.0
1714935414000	-5.0
1714935414200	-4.0
1714935414400	-3.0
1714935414600	-2.0
1714935414800	-1.0
1714935415000	-0.0
1714935415200	1.0
1714935415400	2.0
1714935415800	4.0
1714935416000	5.0
1714935416200	4.0
1714935416400	3.0
1714935416600	2.0
1714935416800	1.0
1714935417000	0.0
1714935417200	-1.0
1714935417400	-2.0
1714935417600	-3.0
1714935417800	-4.0
1714935418000	-5.0
1714935418200	-4.0
1714935418400	-3.0
1714935418600	-2.0
1714935418800	-1.0
1714935419000	-0.0
1714935419200	1.0
1714935419400	2.0
1714935419600	3.0
1714935419800	4.0
1714935420000	5.0
1714935420200	4.0
1714935420400	3.0
1714935420600	2.0
1714935420800	1.0
1714935421000	0.0
1714935421200	-1.0
1714935421400	-2.0
1714935421600	-3.0
1714935421800	-4.0
1714935422000	-5.0
1714935422200	-4.0
1714935422400	-3.0
1714935422600	-2.0
1714935422800	-1.0
1714935423000	-0.0
1714935423200	1.0
1714935423400	2.0
1714935423600	3.0
1714935423800	4.0
1714935424000	5.0
1714935424200	4.0
1714935424400	3.0
1714935424800	1.0
1714935425000	0.0
1714935425200	-1.0
1714935425400	-2.0
1714935425600	-3.0
1714935425800	-4.0
1714935426000	-5.0
1714935426200	-4.0
1714935426400	-3.0
1714935426600	-2.0
1714935426800	-1.0
1714935427000	-0.0
1714935427200	1.0
1714935427400	2.0
1714935427600	3.0
1714935427800	4.0
1714935428000	5.0
1714935428200	4.0
1714935428400	3.0
1714935428600	2.0
1714935429000	0.0
1714935429200	-1.0
1714935429400	-2.0
1714935429600	-3.0
1714935429800	-4.0
1714935430000	-5.0
1714935430200	-4.0
1714935430400	-3.0
1714935430600	-2.0
1714935430800	-1.0
1714935431000	-0.0
1714935431200	1.0
1714935431400	2.0
1714935431600	3.0
1714935431800	4.0
1714935432000	5.0
1714935432200	4.0
1714935432400	3.0
1714935432600	2.0
1714935432800	1.0
1714935433000	0.0
1714935433400	-2.0
1714935433600	-3.0
1714935433800	-4.0
1714935434000	-5.0
1714935434200	-4.0
1714935434400	-3.0
1714935434600	-2.0
1714935434800	-1.0
1714935435000	-0.0
1714935435400	2.0
1714935435600	3.0
1714935435800	4.0
1714935436000	5.0
1714935436200	4.0
1714935436800	1.0
1714935437000	0.0
1714935437200	-1.0
1714935437400	-2.0
1714935437600	-3.0
1714935437800	-4.0
1714935438000	-5.0
1714935438200	-4.0
1714935438400	-3.0
1714935438600	-2.0
1714935438800	-1.0
1714935439000	-0.0
1714935439200	1.0
1714935439400	2.0
1714935439600	3.0
1714935439800	4.0
1714935440000	5.0
1714935440200	4.0
1714935440400	3.0
1714935440600	2.0
1714935440800	1.0
1714935441000	0.0
1714935441200	-1.0
1714935441400	-2.0
1714935441600	-3.0
1714935441800	-4.0
1714935442000	-5.0
1714935442200	-4.0
1714935442600	-2.0
1714935442800	-1.0
1714935443000	-0.0
1714935443200	1.0
1714935443400	2.0
1714935443600	3.0
1714935443800	4.0
1714935444000	5.0
1714935444200	4.0
1714935444400	3.0
1714935444600	2.0
1714935444800	1.0
1714935445000	0.0
1714935445400	-2.0
1714935445600	-3.0
1714935445800	-4.0
1714935446000	-5.0
1714935446200	-4.0
1714935446400	-3.0
1714935446600	-2.0
1714935446800	-1.0
1714935447000	-0.0
1714935447200	1.0
1714935447400	2.0
1714935447600	3.0
1714935448000	5.0
1714935448200	4.0
1714935448400	3.0
1714935448600	2.0
1714935448800	1.0
1714935449200	-1.0
1714935449400	-2.0
1714935449600	-3.0
1714935450000	-5.0
1714935450200	-4.0
1714935450400	-3.0
1714935450600	-2.0
1714935450800	-1.0
1714935451200	1.0
1714935451400	2.0
1714935451600	3.0
1714935451800	4.0
1714935452000	5.0
1714935452200	4.0
1714935452400	3.0
1714935452600	2.0
1714935452800	1.0
1714935453000	0.0
1714935453200	-1.0
1714935453400	-2.0
1714935453600	-3.0
1714935453800	-4.0
1714935454000	-5.0
1714935454200	-4.0
1714935454400	-3.0
1714935454600	-2.0
1714935454800	-1.0
1714935455000	-0.0
1714935455200	1.0
1714935455600	3.0
1714935455800	4.0
1714935456000	5.0
1714935456200	4.0
1714935456400	3.0
1714935456600	2.0
1714935456800	1.0
1714935457000	0.0
1714935457400	-2.0
1714935457600	-3.0
1714935457800	-4.0
1714935458200	-4.0
1714935458400	-3.0
1714935458600	-2.0
1714935458800	-1.0
1714935459000	-0.0
1714935459200	1.0
1714935459400	2.0
1714935459600	3.0
1714935459800	4.0
1714935460000	5.0
1714935460200	4.0
1714935460400	3.0
1714935460600	2.0
1714935460800	1.0
1714935461200	-1.0
1714935461400	-2.0
1714935461600	-3.0
1714935461800	-4.0
1714935462000	-5.0
